Id,SalePrice
2735,135419.88615020955
2736,135654.7765579717
2737,119444.62007729626
2738,136328.36512611344
2739,151840.07973845303
2740,133400.0693404724
2741,145667.56613571866
2742,153946.74998373372
2743,157085.1263937225
2744,162511.67306216332
2745,139075.43988340837
2746,138721.56646267662
2747,144579.01083914202
2748,122170.38365204888
2749,126230.47121092366
2750,122821.13647681128
2751,134165.7794949264
2752,193538.05643166546
2753,140973.92969007127
2754,179376.22731860584
2755,141048.01919359795
2756,91817.43535017344
2757,71212.17147914071
2758,85763.87456281
2759,162787.3782916304
2760,120954.32849207989
2761,137190.85791007182
2762,140066.86500777007
2763,181057.17970700035
2764,148663.19171709268
2765,287256.8185932359
2766,123023.46151088417
2767,88880.73025425618
2768,127612.47160270248
2769,130562.5328453442
2770,135301.19583570122
2771,100046.59351194525
2772,110838.8609318954
2773,172344.99464968572
2774,143957.84212875718
2775,109153.67358474791
2776,145065.54209979987
2777,151638.24718554795
2778,99456.94642306313
2779,121754.42760583213
2780,96227.57987575515
2781,96174.79735265514
2782,98868.42663953867
2783,98518.11517215715
2784,120733.89958383764
2785,136179.85806015495
2786,63022.161932817355
2787,126819.5324016755
2788,74799.32231500745
2789,161631.08634950663
2790,94342.16340384229
2791,108860.3762232358
2792,64436.22598354724
2793,138869.37571108577
2794,97631.64047297373
2795,119080.8602290203
2796,98393.78824059185
2797,191650.67385219902
2798,106690.48552768276
2799,103834.38811608149
2800,67434.18832060766
2801,102398.56591472526
2802,121846.71932725771
2803,157867.73344345228
2804,122579.9490649101
2805,97311.2000264313
2806,82303.77736657923
2807,172571.64466594433
2808,144479.64512244583
2809,124981.88735878291
2810,121439.68618101279
2811,159266.88820578778
2812,166709.0104834952
2813,151016.94785923586
2814,154091.61564786173
2815,96961.05683163555
2816,219244.90257861983
2817,154126.33186318952
2818,129069.1686417499
2819,170525.47507662175
2820,136530.74780812647
2821,98281.5185349872
2822,188061.34133053414
2823,281115.9893815656
2824,159844.2801641563
2825,142165.1962726259
2826,128698.46725960948
2827,132056.920280171
2828,208400.41063361787
2829,228512.7445093837
2830,225608.7921040454
2831,172176.06505677715
2832,234700.94598040046
2833,307104.720512464
2834,219556.88115438892
2835,223545.08777897462
2836,183883.360154951
2837,161295.39020900746
2838,150846.85405425786
2839,171289.76226640926
2840,203306.4608017247
2841,199374.0767630754
2842,231752.50957585537
2843,144557.66378874017
2844,179768.33424082515
2845,126199.75432324756
2846,202220.6284669176
2847,212472.0713818682
2848,210116.31717100347
2849,192744.48044916932
2850,266069.377498413
2851,205638.23928245623
2852,235962.8138440034
2853,230433.5933478936
2854,134976.88997834333
2855,200486.60371682918
2856,191853.30942677165
2857,185063.7920939579
2858,202019.7590363621
2859,98523.33616555134
2860,129413.38909100705
2861,120657.54952910393
2862,172248.43918431073
2863,127980.23804821428
2864,241915.5061830613
2865,140449.29939977865
2866,134801.42710373996
2867,98815.82200046703
2868,94270.88864355828
2869,90667.32319447666
2870,119506.87352481407
2871,80204.63503125943
2872,50303.444829498905
2873,94551.7188035147
2874,143382.84898976205
2875,112800.05866392328
2876,154281.45697881357
2877,148780.8476055428
2878,156167.2290525509
2879,138578.96395219542
2880,106141.3626799558
2881,145878.4361268294
2882,186669.47767937297
2883,205612.24023595694
2884,194946.7765453926
2885,187906.53741227876
2886,229410.08518645426
2887,95433.83776017993
2888,141493.5744521048
2889,54915.13972266387
2890,77287.9081640902
2891,131715.00344294938
2892,45860.153231570235
2893,79344.70938810278
2894,52887.326155058225
2895,348659.7034245049
2896,283140.99241353595
2897,214261.544996025
2898,142809.44253987333
2899,203373.68106767396
2900,158291.80426458307
2901,198534.0825344418
2902,170318.70189567652
2903,313830.3158703645
2904,333518.16344687867
2905,69810.58000980891
2906,197745.6254345311
2907,105952.8506374095
2908,126031.82391591826
2909,148556.9619800106
2910,73545.40137575229
2911,78213.4444754899
2912,147567.91485853263
2913,74558.8037814138
2914,76828.96612989031
2915,84656.38964609911
2916,78139.01887600064
2917,170898.58363958675
2918,115968.33293076977
2919,216017.87305459418
